"REF_DATE","GEO","DGUID","Operational and financial statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1989-04","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","455494","","","t","0"
"1989-04","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","18963","","","t","0"
"1989-05","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1877","","","","0"
"1989-05","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4349010","","","","0"
"1989-05","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","36906","","","t","0"
"1989-05","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","115264","","","t","0"
"1989-05","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","59","","","","0"
"1989-05","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","316030","","","","0"
"1989-05","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","467338","","","","0"
"1989-05","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","471212","","","t","0"
"1989-05","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","18841","","","t","0"
"1989-06","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1932","","","","0"
"1989-06","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4714119","","","","0"
"1989-06","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","38103","","","t","0"
"1989-06","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","122566","","","t","0"
"1989-06","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","61","","","","0"
"1989-06","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","334338","","","","0"
"1989-06","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","523180","","","","0"
"1989-06","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","461877","","","t","0"
"1989-06","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","21597","","","t","0"
"1989-07","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2006","","","","0"
"1989-07","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","5413970","","","","0"
"1989-07","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","37783","","","t","0"
"1989-07","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","128377","","","t","0"
"1989-07","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","64","","","","0"
"1989-07","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","360017","","","","0"
"1989-07","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","545384","","","","0"
"1989-07","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","479561","","","t","0"
"1989-07","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","18961","","","t","0"
"1989-08","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2190","","","","0"
"1989-08","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","5706907","","","","0"
"1989-08","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","37157","","","t","0"
"1989-08","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","121167","","","t","0"
"1989-08","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","65","","","","0"
"1989-08","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","366259","","","","0"
"1989-08","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","587031","","","","0"
"1989-08","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","483411","","","t","0"
"1989-08","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","17335","","","t","0"
"1989-09","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1891","","","","0"
"1989-09","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4836949","","","","0"
"1989-09","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","37869","","","t","0"
"1989-09","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","125124","","","t","0"
"1989-09","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","61","","","","0"
"1989-09","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","333283","","","","0"
"1989-09","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","519038","","","","0"
"1989-09","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","468713","","","t","0"
"1989-09","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","18711","","","t","0"
"1989-10","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1764","","","","0"
"1989-10","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4081922","","","","0"
"1989-10","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","39048","","","t","0"
"1989-10","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","131306","","","t","0"
"1989-10","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","59","","","","0"
"1989-10","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","311441","","","","0"
"1989-10","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","452567","","","","0"
"1989-10","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","466750","","","t","0"
"1989-10","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","18542","","","t","0"
"1989-11","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1621","","","","0"
"1989-11","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3400563","","","","0"
"1989-11","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","39331","","","t","0"
"1989-11","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","132746","","","t","0"
"1989-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","55","","","","0"
"1989-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","283358","","","","0"
"1989-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","403955","","","","0"
"1989-11","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","453611","","","t","0"
"1989-11","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","20352","","","t","0"
"1989-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1632","","","","0"
"1989-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3732689","","","","0"
"1989-12","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","39822","","","t","0"
"1989-12","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","135126","","","t","0"
"1989-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","56","","","","0"
"1989-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","294683","","","","0"
"1989-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","426425","","","","0"
"1989-12","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","455674","","","t","0"
"1989-12","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","23782","","","t","0"
"1990-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1719","","","","0"
"1990-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3996751","","","","0"
"1990-01","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","32832","","","t","0"
"1990-01","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","103541","","","t","0"
"1990-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","60","","","","0"
"1990-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","302948","","","","0"
"1990-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","415214","","","","0"
"1990-01","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","458675","","","t","0"
"1990-01","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","20362","","","t","0"
"1990-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1663","","","","0"
"1990-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3702097","","","","0"
"1990-02","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","33322","","","t","0"
"1990-02","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","109411","","","t","0"
"1990-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","54","","","","0"
"1990-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","278528","","","","0"
"1990-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","398671","","","","0"
"1990-02","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","440021","","","t","0"
"1990-02","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","17755","","","t","0"
"1990-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1941","","","","0"
"1990-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4409924","","","","0"
"1990-03","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","38525","","","t","0"
"1990-03","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","128184","","","t","0"
"1990-03","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","60","","","","0"
"1990-03","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","310665","","","","0"
"1990-03","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","469276","","","","0"
"1990-03","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","480268","","","t","0"
"1990-03","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","19137","","","t","0"
"1990-04","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1739","","","","0"
"1990-04","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3978201","","","","0"
"1990-04","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","34818","","","t","0"
"1990-04","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","116618","","","t","0"
"1990-04","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","57","","","","0"
"1990-04","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","293166","","","","0"
